NAME,DESCRIPTION,ADDRESS1,ADDRESS2,ADDRESS3,CITY,POSTCODE,COUNTRY,LAT,LNG,VENUE_STATUS,BUSINESS_TYPE,TOILET,WHEELCHAIR_ACCESS,PHONE_PRIMARY,PHONE_SECONDARY,EMAIL_PRIMARY,EMAIL_SECONDARY,WEBSITE,FACEBOOK,TWITTER,OPENING_HOURS,MON_OPEN,MON_CLOSE,TUE_OPEN,TUE_CLOSE,WED_OPEN,WED_CLOSE,THU_OPEN,THU_CLOSE,FRI_OPEN,FRI_CLOSE,SAT_OPEN,SAT_CLOSE,SUN_OPEN,SUN_CLOSE,PRODUCT_LOCATION,STOCK
521 Filton Ave,,521 Filton Avenue,,,Bristol,BS7 0LS,,51.5008294,-2.5701905,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
"2DT, 58 Pembroke Rd",,58 Pembroke Road,,,Bristol,BS8 3DT,,51.4612054,-2.6157794,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
58 Pembroke Rd,,58 Pembroke Road,,,Bristol,BS8 3DT,,51.4612054,-2.6157794,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
59-61 Stokes Croft,,59-61 Stokes Croft,,,Bristol,BS1 3QP,,51.4622873,-2.59045,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
590 Wells Rd,,590 Wells Road,,,Bristol,BS14 9BD,,51.4206383,-2.5607066,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
South Plaza,,South Plaza,Marlborough Street,,Bristol,BS1 3NX,,51.4598273,-2.5916089,,,,,0117 992 2651,,,,,,,False,,,,,,,,,,,,,,,,
Air Balloon Surgery,,Kenn Road,,,Bristol,BS5 7PD,,51.4588837,-2.5324711,,,,,0117 909 9912,,,,,,,True,08:00,19:30,08:00,19:30,08:00,19:30,08:00,19:30,08:00,18:30,08:30,10:30,,,,
Almondsbury Surgery,,Sundays Hill,,,Bristol,BS32 4DS,,51.5539077,-2.5737389,,,,,01454 613161,,,,,,,True,08:30,19:00,08:30,19:30,08:30,18:00,08:30,19:00,08:30,18:00,,,,,,
Pioneer Medical Group Avonmouth,,1 Collins Street,,,Bristol,BS11 9JJ,,51.498733,-2.6951124,,,,,0117 959 1919,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
59-61 Stokes Croft,,59-61 Stokes Croft,,,Bristol,BS1 3QP,,51.4622873,-2.59045,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Backwell Medical Centre,,15 West Town Road,,,Bristol,BS48 3HA,,51.413236,-2.7403141,,,,,01275 465100,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Bedminster Family Practice,,Regent Road,,,Bristol,BS3 4AT,,51.4443838,-2.5939944,,,,,0117 966 3149,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:00,17:30,,,,
Birchwood Medical Practice,,Wick Road,,,Bristol,BS4 4HU,,51.4461443,-2.5472323,,,,,0117 330 4225,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Boots,,59 Broadmead,,,Bristol,BS1 3EA,,51.4572095,-2.5895013,,,,,0117 929 3631,,,,,,,True,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,11:00,17:00,,
Bradley Stoke Surgery,,Bradley Stoke Surgery,Brook Way,,Bristol,BS32 9DA,,51.5409361,-2.5595089,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
The Bridewell Police Station - Avon and Somerset Police,,One Bridewell Street,Bridewell Street,,Bristol,BS1 2AA,,51.4575052,-2.5933689,,,,,01275 818340,,,,,,,False,,,,,,,,,,,,,,,,
Broadmead Medical Centre,,59 Broadmead,,,Bristol,BS1 3EA,,51.4572209,-2.5895062,,,,,0117 954 9828,,,,,,,True,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,11:00,17:00,,
Dr J Rees - Brockway Medical Centre,,8 Brockway,,,Bristol,BS48 1BZ,,51.433076,-2.7552789,,,,,01275 850600,,,,,,,False,,,,,,,,,,,,,,,,
1 Unity St,,1 Unity Street,,,Bristol,BS1 5HH,,51.4533637,-2.6009724,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1 Unity St,,1 Unity Street,,,Bristol,BS1 5HH,,51.4533637,-2.6009724,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
BROOK CLINIC,,25-27 DENMARK STREET,,,BRISTOL,BS1 5DQ,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
C/O COALPIT HEATH SURGERY,,"3 CHURCH LANE,COALPIT HTH",,,BRISTOL,BS36 2SR,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Orchard Medical Centre,,MacDonald Walk,,,Bristol,BS15 8NJ,,51.461974,-2.51047,,,,,0117 980 5100,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,13:00,,,,
Maytrees Practice,,100A Fishponds Road,,,Bristol,BS5 6SA,,51.470411,-2.562747,,,,,0117 244 4123,,,,,,,True,08:00,19:00,08:00,19:00,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Cadbury Heath Healthcare,,Parkwall Road,,,Bristol,BS30 8HS,,51.4471338,-2.4883423,,,,,0117 980 5705,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Charlotte Keel Medical Practice,,77 Seymour Road,,,Bristol,BS5 0UA,,51.4658447,-2.5713621,,,,,0117 902 7145,,,,,,,True,08:30,18:30,13:30,18:30,13:30,18:30,13:30,18:30,13:30,18:30,,,,,,
Chew Medical Practice,,Chew Lane,,,Bristol,BS40 8UE,,51.3555326,-2.6303462,,,,,01275 332420,,,,,,,True,08:00,18:00,08:00,18:00,08:00,19:30,08:00,18:00,08:00,18:00,09:00,12:00,,,,
Chew Medical Practice,,Chew Lane,,,Bristol,BS40 8UE,,51.3555326,-2.6303462,,,,,01275 332420,,,,,,,True,08:00,18:00,08:00,18:00,08:00,19:30,08:00,18:00,08:00,18:00,09:00,12:00,,,,
Christchurch Family Medical Practice,,North Street,,,Bristol,BS16 5SG,,51.4854142,-2.5054555,,,,,0117 970 8950,,,,,,,True,08:00,18:45,07:30,18:45,07:30,18:45,07:30,18:45,07:30,18:45,08:30,11:45,08:30,11:45,,
Christchurch Family Medical Practice,,North Street,,,Bristol,BS16 5SG,,51.4854142,-2.5054555,,,,,0117 970 8950,,,,,,,True,08:00,18:45,07:30,18:45,07:30,18:45,07:30,18:45,07:30,18:45,08:30,11:45,08:30,11:45,,
1 Church Rd,,1 Church Road,,,Bristol,BS15 4AU,,51.4627723,-2.5037792,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Clevedon Medical Centre,,Clevedon Medical Centre,Old Street,,Clevedon,BS21 6DG,,51.437275,-2.845745,,,,,01275 335666,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Amelia Nutt Clinic,,Queen's Road,,,Bristol,BS13 8QA,,51.4079707,-2.622144,,,,,0117 987 8301,,,,,,,False,,,,,,,,,,,,,,,,
The Homeless Health Service,,The Compass Centre,1 Jamaica Street,,Bristol,BS2 8JP,,51.4617968,-2.5918022,,,,,0117 944 0581,,,,,,,True,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,10:00,18:00,,
Concord Medical Centre,,Braydon Avenue,,,Bristol,BS34 6BQ,,51.5295059,-2.5548738,,,,,01454 616767,,,,,,,True,08:00,19:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:30,12:30,,,,
Corbet Close,,Corbet Close,,,Bristol,BS11 0TA,,51.5063848,-2.6496233,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Corum Office Park,,Crown Way,,,Bristol,BS30 8FJ,,51.4576883,-2.4758686,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Courtside Surgery,,Kennedy Way,,,Bristol,BS37 4DQ,,51.538977,-2.4150604,,,,,01454 313874,,,,,,,True,08:00,20:00,08:30,20:00,08:00,19:00,08:00,20:00,08:00,19:00,,,,,,
Downend Clinic,,Buckingham Gardens,,,Bristol,BS16 5TW,,51.4883852,-2.4996685,,,,,0117 330 2505,,,,,,,True,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,
Eastgate Centre,,Eastgate Centre,,,Bristol,BS5 6XX,,51.4735402,-2.5675933,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Community Childrens Health Partnership,,Eastgate Centre,,,Bristol,BS5 6XX,,51.4737863,-2.5681724,,,,,0117 340 8063,,,,,,,True,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,
Eastville Medical Practice,,Eastgate Centre,,,Bristol,BS5 6SA,,51.470411,-2.562747,,,,,0117 244 4123,,,,,,,True,08:00,19:30,07:30,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Eastville Park,,Fishponds Road,,,Bristol,BS5 6XA,,51.4753453,-2.556363,,,,,0117 922 2000,,,,,,,True,,,,,,,,,,,,,00:00,,,
Elm Hayes Surgery,,Clandown Road,,,Bristol,BS39 7SF,,51.2992894,-2.4939726,,,,,01761 413155,,,,,,,True,08:00,19:30,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,
Elm Hayes Surgery,,Clandown Road,,,Bristol,BS39 7SF,,51.2992894,-2.4939726,,,,,01761 413155,,,,,,,True,08:00,19:30,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,
Fallodon Way Medical Centre,,13 Fallodon Way,,,Bristol,BS9 4HT,,51.4832635,-2.6105437,,,,,0117 962 4692,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,14:30,18:30,,,,,,
The Fishponds Family Practice,,Beechwood Road,,,Bristol,BS16 3TD,,51.4799937,-2.5264431,,,,,0117 908 2365,,,,,,,True,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,18:30,,,,,,
Fishponds Health Centre,,Fishponds Health Centre,Beechwood Road,,Bristol,BS16 3TD,,51.4797627,-2.5268295,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Fishponds Health Centre,,Fishponds Health Centre,Beechwood Road,,Bristol,BS16 3TD,,51.4797627,-2.5268295,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Gaywood House Surgery,,Gaywood House,North Street,,Bristol,BS3 3AZ,,51.440016,-2.6059792,,,,,0117 966 1412,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Gloucester Road Medical Centre,,1A Church Road,,,Bristol,BS7 8SA,,51.4851285,-2.586894,,,,,0117 949 7774,,,,,,,True,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,18:30,08:00,11:00,,,,
Grange Road Surgery,,Grange Road,,,Bristol,BS13 8LD,,51.4134923,-2.6196639,,,,,0117 964 4343,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Grange Road Surgery,,Grange Road,,,Bristol,BS13 8LD,,51.4134923,-2.6196639,,,,,0117 964 4343,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Greenway Community Practice,,Greystoke Avenue,,,Bristol,BS10 6AF,,51.4993757,-2.6105509,,,,,0117 959 8939,,,,,,,True,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,18:30,,,,,,
Hampton House,,Hampton House,,,Bristol,BS8,,51.462045,-2.6038606,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Hanham Health,,33 Whittucks Road,,,Bristol,BS15 3PJ,,51.4435385,-2.5120098,,,,,0117 935 2318,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Somerfield Lisa,,Bristol Road,,,Bristol,BS40 6HF,,51.3103521,-2.6321858,,,,,01761 221869,,,,,,,False,,,,,,,,,,,,,,,,
Hartcliffe Health Centre,,Hareclive Road,,,Bristol,BS13 0JP,,51.4075933,-2.6013179,,,,,0117 301 5226,,,,,,,True,13:30,18:30,13:30,18:30,13:30,18:30,13:30,18:30,13:30,18:30,,,,,,
Hartwood Healthcare,,Hareclive Road,,,Bristol,BS13 0JP,,51.4076383,-2.6018607,,,,,0117 301 5226,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Heywood Family Practice,,1 Lodway Gardens,,,Bristol,BS20 0DL,,51.480381,-2.6898,,,,,01275 372105,,,,,,,True,08:00,19:00,08:00,19:00,08:00,19:00,08:00,18:30,08:00,19:00,,,,,,
Heywood Family Practice,,1 Lodway Gardens,,,Bristol,BS20 0DL,,51.480381,-2.6898,,,,,01275 372105,,,,,,,True,08:00,19:00,08:00,19:00,08:00,19:00,08:00,18:30,08:00,19:00,,,,,,
HM Prison Ashfield,,Shortwood Road,,,Bristol,BS16 9QJ,,51.4818316,-2.4390737,,,,,0117 303 8000,,,,,,,True,,,,,,,,,14:00,17:00,14:00,17:00,14:00,17:00,,
HMP Bristol,,19 Cambridge Road,,,Bristol,BS7 8PS,,51.4805314,-2.5906347,,,,,0117 372 3100,,,,,,,True,09:00,17:00,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,
The Homeless Health Service,,The Compass Centre,1 Jamaica Street,,Bristol,BS2 8JP,,51.4617968,-2.5918022,,,,,0117 944 0581,,,,,,,True,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,10:00,18:00,,
Horfield Health Centre,,Lockleaze Road,,,Bristol,BS7 9RR,,51.490028,-2.576755,,,,,0117 969 5391,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:30,12:00,,,,
Hotwells Surgery,,2-3 Charles Place,,,Bristol,BS8 4QW,,51.4498472,-2.6188113,,,,,0117 929 4334,,,,,,,False,,,,,,,,,,,,,,,,
The John Milton Clinic,,2-3 Charles Place,,,Bristol,BS10 7DP,,51.5091941,-2.6188086,,,,,0117 950 0844,,,,,,,False,,,,,,,,,,,,,,,,
Kennedy Way Surgery,,Kennedy Way,,,Bristol,BS37 4AA,,51.5396062,-2.4150922,,,,,01454 313849,,,,,,,True,07:30,18:30,08:00,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,,
Kings Centre,,16-18 King Square,,,Bristol,BS2 8JL,,51.4620002,-2.592116,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Kingswood Health Centre,,Alma Road,,,Bristol,BS15 4EJ,,51.4630039,-2.4999376,,,,,0117 301 2080,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Kingswood Hub,,Alma Road,,,Bristol,BS15 4DA,,51.4628778,-2.50072,,,,,01454 862433,,,,,,,True,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,16:30,,,,,,
Downend Clinic,,Buckingham Gardens,,,Bristol,BS16 5TW,,51.4883852,-2.4996685,,,,,0117 330 2505,,,,,,,True,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,
knowle west health park,,knowle west health park,,,Bristol,BS4,,51.4288813,-2.5952978,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
knowle west health park,,knowle west health park,,,Bristol,BS4,,51.4288813,-2.5952978,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Mendip Vale Medical Practice (Langford),,Pudding Pie Lane,,,Bristol,BS40 5EL,,51.3418151,-2.7883927,,,,,01934 839820,,,,,,,True,08:00,18:30,06:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:30,12:30,,,,
Lawrence Hill Health Centre,,Hassell Drive,,,Bristol,BS2 0AN,,51.4575421,-2.5719773,,,,,0117 954 3060,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Lawrence Hill Health Centre,,Hassell Drive,,,Bristol,BS2 0AN,,51.4575421,-2.5719773,,,,,0117 954 3060,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Leap Valley Surgery,,48 Beaufort Road,,,Bristol,BS16 6UG,,51.4963223,-2.489525,,,,,0117 956 2979,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Leap Valley Surgery,,48 Beaufort Road,,,Bristol,BS16 6UG,,51.4963223,-2.489525,,,,,0117 956 2979,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Leap Valley Surgery,,48 Beaufort Road,,,Bristol,BS16 6UG,,51.4963223,-2.489525,,,,,0117 956 2979,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Litfield House Medical Centre,,Litfield Place,,,Bristol,BS8 3LS,,51.4574459,-2.6227446,,,,,0117 973 1323,,,,,,,True,08:30,18:00,08:30,20:00,08:30,18:00,08:30,18:00,08:30,18:00,09:00,13:00,,,,
Monks Park Surgery,,24 Monks Park Avenue,,,Bristol,BS7 0UE,,51.4976919,-2.5833843,,,,,0117 375 5376,,,,,,,True,07:30,18:30,07:30,18:30,08:30,19:30,08:30,18:30,08:30,18:30,09:00,12:00,,,,
Montpelier Health Centre,,24 Monks Park Avenue,,,Bristol,BS6 5PT,,51.4669826,-2.5893549,,,,,0117 942 6811,,,,,,,True,08:00,18:30,07:30,18:30,14:00,18:30,07:30,20:00,08:00,18:30,09:00,12:00,,,,
Montpelier Health Centre,,24 Monks Park Avenue,,,Bristol,BS6 5PT,,51.4669826,-2.5893549,,,,,0117 942 6811,,,,,,,True,08:00,18:30,07:30,18:30,14:00,18:30,07:30,20:00,08:00,18:30,09:00,12:00,,,,
Bristol North CLDT,,New Friends Hall,Heath House Lane,,Bristol,BS16 1EQ,,51.4831173,-2.5582322,,,,,0117 908 5000,,,,,,,False,,,,,,,,,,,,,,,,
North Street,,North Street,,,Bristol,BS16 5SG,,51.485077,-2.5054778,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Northville Family Practice,,521 Filton Avenue,,,Bristol,BS7 0LS,,51.5007989,-2.5700503,,,,,0117 969 2164,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,07:30,18:30,08:00,18:30,,,,,,
Orchard Medical Centre,,MacDonald Walk,,,Bristol,BS15 8NJ,,51.461974,-2.51047,,,,,0117 980 5100,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,13:00,,,,
Patchway Clinic,,Thirlmere Road,,,Patchway,BS34 5PD,,51.5311721,-2.5758214,,,,,0117 969 2370,,,,,,,True,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,
Patchway Clinic,,Thirlmere Road,,,Patchway,BS34 5PD,,51.5311721,-2.5758214,,,,,0117 969 2370,,,,,,,True,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,
Paulton Memorial Hospital,,Salisbury Road,,,Bristol,BS39 7SB,,51.298687,-2.4932671,,,,,01761 412315,,,,,,,True,08:00,21:15,08:00,21:15,08:00,21:15,08:00,21:15,08:00,21:15,08:00,21:15,08:00,21:15,,
Pembroke Road Surgery,,111A Pembroke Road,,,Bristol,BS8 3EU,,51.4640686,-2.6180354,,,,,0117 973 3790,,,,,,,True,08:00,18:30,08:00,19:00,08:00,19:00,08:00,18:30,08:00,18:30,,,,,,
The Pilning Surgery,,111A Pembroke Road,,,Bristol,BS35 4JF,,51.564119,-2.6412057,,,,,01454 632393,,,,,,,True,08:30,18:15,08:30,18:15,07:30,18:15,07:30,17:00,08:30,18:15,,,,,,
Pioneer Medical Group - Bradgate,,Ardenton Walk,,,Bristol,BS10 6SP,,51.5101868,-2.6176306,,,,,0117 959 1919,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,13:00,,,,
Portishead Health Centre,,Victoria Square,,,Bristol,BS20 6AQ,,51.4824483,-2.76765,,,,,01275 841630,,,,,,,True,08:00,18:30,08:00,20:00,08:00,20:00,08:00,18:30,08:00,18:30,,,,,,
Pioneer Medical Group Avonmouth,,1 Collins Street,,,Bristol,BS11 9JJ,,51.498733,-2.6951124,,,,,0117 959 1919,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Prime Endoscopy Bristol,,8 Millennium Promenade,,,Bristol,BS1 5TY,,51.4498633,-2.6030999,,,,,0117 910 3790,,,,,,,False,,,,,,,,,,,,,,,,
PUBLIC HEALTH BUS TEAM,,"AVONQUAY,CUMBERLAND BASIN",,,BRISTOL,BS1 6XL,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Pucklechurch Surgery,,12 Becket Court,,,Bristol,BS16 9QG,,51.4837117,-2.4369228,,,,,0117 937 2350,,,,,,,False,,,,,,,,,,,,,,,,
Pioneer Medical Group Ridingleaze,,12 Becket Court,,,Bristol,BS11 0QE,,51.5003987,-2.6597747,,,,,0117 959 1919,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
South Bristol Community Hospital,,Hengrove Promenade,,,Bristol,BS14 0DE,,51.4127377,-2.5831508,,,,,0117 923 0000,,,,,,,True,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,,
Salisbury Road,,Salisbury Road,,,Bristol,BS39 7SB,,51.2990457,-2.4942637,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Sea Mills Surgery,,Sea Mills Surgery,2 Riverleaze,,Bristol,BS9 2HL,,51.4851793,-2.6500109,,,,,0117 968 1182,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Shirehampton Group Practice,,Pembroke Road,,,Bristol,BS11 9SB,,51.488935,-2.6774145,,,,,0117 916 2226,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Sirona Care & Health CIC,,Kingswood Civic Centre,High Street,,Bristol,BS15 9TR,,51.4623929,-2.5019447,,,,,01225 831400,,,,,,,True,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,
South Plaza,,South Plaza,Marlborough Street,,Bristol,BS1 3NX,,51.4598273,-2.5916089,,,,,0117 992 2651,,,,,,,False,,,,,,,,,,,,,,,,
Southmead Health Centre,,Southmead Health Centre,Marlborough Street,,Bristol,BS10 6DF,,51.5046694,-2.6015362,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Southmead Hospital,,Southmead Road,,,Bristol,BS10 5NB,,51.4968176,-2.5916111,,,,,0117 950 5050,,,,,,,True,,,,,,,,,,,,,00:00,,,
Saint George Health Centre,,Saint George Health Centre,Bellevue Road,,Bristol,BS5 7PH,,51.4606087,-2.5286328,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Dr L Ward - Crest Family Practice St Johns Lane Health Centre,,St Johns Lane Health Centre,Saint John's Lane,,Bristol,BS3 5AS,,51.4362069,-2.5888049,,,,,0117 953 6677,,,,,,,False,,,,,,,,,,,,,,,,
Saint Lukes Close,,Saint Lukes Close,,,Bristol,BS16 7AL,,51.4926448,-2.4763927,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
St Peter's Hospice,,Charlton Road,,,Bristol,BS10 6NL,,51.5051039,-2.6109119,,,,,0117 915 9400,,,,,,,True,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,
St Augustine's Medical Practice - Keynsham Surgery,,The Chocolate Factory,Via Traversus,,Bristol,BS31 2GN,,51.4230312,-2.494438,,,,,0117 986 2343,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,
